chapter_event_id,timestamp,frame_path,detail_crop_path,screen_or_module,visible_change,controls_or_data,possible_functionality,classification,confidence,current_platform_status,platform_evidence,notes
CH14-E0011,00:40:11.000,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0011_00h40m11s000ms_stable_change.jpg,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0011_00h40m11s000ms_DETAIL.jpg,Gestión de inventario / Items,"CH14-E0011 @ 00:40:11.000: La tabla de items muestra Tipo, Código, Nombre, Disponible, Comprometido y Total; el filtro de texto reduce la lista a insumos y equipos relacionados con oxígeno.",Bodega: Todos; búsqueda; Tipo; Código; Nombre; Disponible; Comprometido; Total; paginación,"La tabla de items muestra Tipo, Código, Nombre, Disponible, Comprometido y Total; el filtro de texto reduce la lista a insumos y equipos relacionados con oxígeno.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0011_00h40m11s000ms_stable_change.jpg; el recorte asociado references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0011_00h40m11s000ms_DETAIL.jpg se abrió para comprobar el detalle.
CH14-E0012,00:40:13.000,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0012_00h40m13s000ms_settled.jpg,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0012_00h40m13s000ms_DETAIL.jpg,Gestión de inventario / Items,"CH14-E0012 @ 00:40:13.000: El texto de búsqueda cambia hasta filtrar una única fila del medicamento Invanz, con cantidades disponible, comprometida y total visibles.",búsqueda; Invanz; Disponible; Comprometido; Total,"El texto de búsqueda cambia hasta filtrar una única fila del medicamento Invanz, con cantidades disponible, comprometida y total visibles.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0012_00h40m13s000ms_settled.jpg; el recorte asociado references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0012_00h40m13s000ms_DETAIL.jpg se abrió para comprobar el detalle.
CH14-E0013,00:40:13.600,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0013_00h40m13s600ms_abrupt_change.jpg,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0013_00h40m13s600ms_DETAIL.jpg,Gestión de inventario / Items,"CH14-E0013 @ 00:40:13.600: El texto de búsqueda cambia hasta filtrar una única fila del medicamento Invanz, con cantidades disponible, comprometida y total visibles.",búsqueda; Invanz; Disponible; Comprometido; Total,"El texto de búsqueda cambia hasta filtrar una única fila del medicamento Invanz, con cantidades disponible, comprometida y total visibles.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0013_00h40m13s600ms_abrupt_change.jpg; el recorte asociado references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0013_00h40m13s600ms_DETAIL.jpg se abrió para comprobar el detalle.
CH14-E0014,00:40:34.800,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0014_00h40m34s800ms_settled.jpg,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0014_00h40m34s800ms_DETAIL.jpg,Gestión de inventario / Items,CH14-E0014 @ 00:40:34.800: El menú de acciones del item filtrado ofrece Ver movimientos y Ver comprometido.,Ver movimientos; Ver comprometido,El menú de acciones del item filtrado ofrece Ver movimientos y Ver comprometido.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0014_00h40m34s800ms_settled.jpg; el recorte asociado references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0014_00h40m34s800ms_DETAIL.jpg se abrió para comprobar el detalle.
CH14-E0015,00:40:37.200,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0015_00h40m37s200ms_abrupt_change.jpg,,Gestión de inventario / Items,CH14-E0015 @ 00:40:37.200: Una superposición Procesando aparece después de seleccionar la acción del item.,Procesando,Una superposición Procesando aparece después de seleccionar la acción del item.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0015_00h40m37s200ms_abrupt_change.jpg.
CH14-E0016,00:40:37.800,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0016_00h40m37s800ms_stable_change.jpg,,Gestión de inventario / Movimientos de item,"CH14-E0016 @ 00:40:37.800: El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",Tipo; Código; Nombre; Rango de fechas; Lote / Serie; Origen; Destino; Cantidad; Entrada; Salida; Disponible; Gastado,"El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0016_00h40m37s800ms_stable_change.jpg.
CH14-E0017,00:40:38.600,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0017_00h40m38s600ms_abrupt_change.jpg,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0017_00h40m38s600ms_DETAIL.jpg,Gestión de inventario / Movimientos de item,"CH14-E0017 @ 00:40:38.600: El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",Tipo; Código; Nombre; Rango de fechas; Lote / Serie; Origen; Destino; Cantidad; Entrada; Salida; Disponible; Gastado,"El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0017_00h40m38s600ms_abrupt_change.jpg; el recorte asociado references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0017_00h40m38s600ms_DETAIL.jpg se abrió para comprobar el detalle.
CH14-E0018,00:40:39.000,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0018_00h40m39s000ms_abrupt_change.jpg,,Gestión de inventario / Movimientos de item,"CH14-E0018 @ 00:40:39.000: El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",Tipo; Código; Nombre; Rango de fechas; Lote / Serie; Origen; Destino; Cantidad; Entrada; Salida; Disponible; Gastado,"El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0018_00h40m39s000ms_abrupt_change.jpg.
CH14-E0019,00:40:39.600,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0019_00h40m39s600ms_stable_change.jpg,,Gestión de inventario / Movimientos de item,"CH14-E0019 @ 00:40:39.600: El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",Tipo; Código; Nombre; Rango de fechas; Lote / Serie; Origen; Destino; Cantidad; Entrada; Salida; Disponible; Gastado,"El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0019_00h40m39s600ms_stable_change.jpg.
CH14-E0020,00:40:40.800,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0020_00h40m40s800ms_abrupt_change.jpg,,Gestión de inventario / Movimientos de item,"CH14-E0020 @ 00:40:40.800: El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",Tipo; Código; Nombre; Rango de fechas; Lote / Serie; Origen; Destino; Cantidad; Entrada; Salida; Disponible; Gastado,"El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0020_00h40m40s800ms_abrupt_change.jpg.
CH14-E0021,00:40:41.200,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0021_00h40m41s200ms_abrupt_change.jpg,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0021_00h40m41s200ms_DETAIL.jpg,Gestión de inventario / Movimientos de item,"CH14-E0021 @ 00:40:41.200: El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",Tipo; Código; Nombre; Rango de fechas; Lote / Serie; Origen; Destino; Cantidad; Entrada; Salida; Disponible; Gastado,"El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0021_00h40m41s200ms_abrupt_change.jpg; el recorte asociado references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0021_00h40m41s200ms_DETAIL.jpg se abrió para comprobar el detalle.
CH14-E0022,00:40:41.800,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0022_00h40m41s800ms_abrupt_change.jpg,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0022_00h40m41s800ms_DETAIL.jpg,Gestión de inventario / Movimientos de item,"CH14-E0022 @ 00:40:41.800: El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",Tipo; Código; Nombre; Rango de fechas; Lote / Serie; Origen; Destino; Cantidad; Entrada; Salida; Disponible; Gastado,"El modal Movimientos de item identifica tipo, código, nombre y rango de fechas; su tabla muestra Tipo, Fecha, Lote / Serie, Origen, Destino, Cantidad, Movimiento y Estado, con entradas y salidas en estados Disponible o Gastado.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0022_00h40m41s800ms_abrupt_change.jpg; el recorte asociado references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0022_00h40m41s800ms_DETAIL.jpg se abrió para comprobar el detalle.
CH14-E0023,00:40:42.400,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0023_00h40m42s400ms_stable_change.jpg,references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0023_00h40m42s400ms_DETAIL.jpg,Gestión de inventario / Items,CH14-E0023 @ 00:40:42.400: Se cierra el modal y reaparece la fila filtrada de Invanz en la tabla de items.,Items; búsqueda; Invanz,Se cierra el modal y reaparece la fila filtrada de Invanz en la tabla de items.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; la comparación funcional de la plataforma corresponde al hilo principal.,Evento localizado una sola vez en las hojas de contacto y contrastado con references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/event_frames/CH14-E0023_00h40m42s400ms_stable_change.jpg; el recorte asociado references/video-audit/chapters/CH14_inventario_movimientos_acuses_cierres_bodegas_y_kits/detail_crops/CH14-E0023_00h40m42s400ms_DETAIL.jpg se abrió para comprobar el detalle.
