chapter_event_id,timestamp,frame_path,detail_crop_path,screen_or_module,visible_change,controls_or_data,possible_functionality,classification,confidence,current_platform_status,platform_evidence,notes
CH11-E0018,00:32:01.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0018_00h32m01s400ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0019,00:32:01.800,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0019_00h32m01s800ms_abrupt_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0019_00h32m01s800ms_DETAIL.jpg,,,,,,,,,
CH11-E0020,00:32:02.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0020_00h32m02s200ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0021,00:32:03.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0021_00h32m03s200ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0022,00:32:03.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0022_00h32m03s600ms_abrupt_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0022_00h32m03s600ms_DETAIL.jpg,,,,,,,,,
CH11-E0023,00:32:08.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0023_00h32m08s400ms_motion_progress.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0023_00h32m08s400ms_DETAIL.jpg,,,,,,,,,
CH11-E0024,00:32:16.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0024_00h32m16s400ms_abrupt_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0024_00h32m16s400ms_DETAIL.jpg,,,,,,,,,
CH11-E0025,00:32:25.000,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0025_00h32m25s000ms_motion_progress.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0025_00h32m25s000ms_DETAIL.jpg,,,,,,,,,
CH11-E0026,00:32:28.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0026_00h32m28s600ms_settled.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0026_00h32m28s600ms_DETAIL.jpg,,,,,,,,,
CH11-E0027,00:32:29.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0027_00h32m29s200ms_stable_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0027_00h32m29s200ms_DETAIL.jpg,,,,,,,,,
CH11-E0028,00:32:29.800,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0028_00h32m29s800ms_stable_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0028_00h32m29s800ms_DETAIL.jpg,,,,,,,,,
CH11-E0029,00:32:31.800,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0029_00h32m31s800ms_abrupt_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0029_00h32m31s800ms_DETAIL.jpg,,,,,,,,,
CH11-E0030,00:32:34.000,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0030_00h32m34s000ms_settled.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0030_00h32m34s000ms_DETAIL.jpg,,,,,,,,,
CH11-E0031,00:32:35.000,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0031_00h32m35s000ms_motion_progress.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0031_00h32m35s000ms_DETAIL.jpg,,,,,,,,,
CH11-E0032,00:32:35.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0032_00h32m35s600ms_stable_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0032_00h32m35s600ms_DETAIL.jpg,,,,,,,,,
CH11-E0033,00:32:36.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0033_00h32m36s600ms_motion_progress.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0033_00h32m36s600ms_DETAIL.jpg,,,,,,,,,
CH11-E0034,00:32:37.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0034_00h32m37s600ms_motion_progress.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0034_00h32m37s600ms_DETAIL.jpg,,,,,,,,,
CH11-E0035,00:32:38.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0035_00h32m38s600ms_stable_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0035_00h32m38s600ms_DETAIL.jpg,,,,,,,,,
CH11-E0036,00:32:39.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0036_00h32m39s400ms_stable_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0036_00h32m39s400ms_DETAIL.jpg,,,,,,,,,
CH11-E0037,00:32:40.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0037_00h32m40s400ms_stable_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0037_00h32m40s400ms_DETAIL.jpg,,,,,,,,,
CH11-E0038,00:32:41.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0038_00h32m41s200ms_stable_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0038_00h32m41s200ms_DETAIL.jpg,,,,,,,,,
CH11-E0039,00:32:43.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0039_00h32m43s200ms_motion_progress.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0039_00h32m43s200ms_DETAIL.jpg,,,,,,,,,
CH11-E0040,00:32:44.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0040_00h32m44s200ms_stable_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0040_00h32m44s200ms_DETAIL.jpg,,,,,,,,,
CH11-E0041,00:32:45.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0041_00h32m45s400ms_motion_progress.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0041_00h32m45s400ms_DETAIL.jpg,,,,,,,,,
CH11-E0042,00:32:46.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0042_00h32m46s200ms_abrupt_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0042_00h32m46s200ms_DETAIL.jpg,,,,,,,,,
CH11-E0043,00:32:48.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0043_00h32m48s400ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0044,00:32:49.000,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0044_00h32m49s000ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0045,00:32:49.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0045_00h32m49s400ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0046,00:32:49.800,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0046_00h32m49s800ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0047,00:32:50.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0047_00h32m50s400ms_abrupt_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0047_00h32m50s400ms_DETAIL.jpg,,,,,,,,,
CH11-E0048,00:32:51.000,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0048_00h32m51s000ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0049,00:32:51.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0049_00h32m51s400ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0050,00:32:51.800,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0050_00h32m51s800ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0051,00:32:52.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0051_00h32m52s400ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0052,00:32:53.000,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0052_00h32m53s000ms_stable_change.jpg,,,,,,,,,,
CH11-E0053,00:32:59.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0053_00h32m59s400ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0054,00:33:00.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0054_00h33m00s200ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0055,00:33:00.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0055_00h33m00s600ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0056,00:33:01.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0056_00h33m01s200ms_stable_change.jpg,,,,,,,,,,
CH11-E0057,00:33:02.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0057_00h33m02s200ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0058,00:33:02.800,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0058_00h33m02s800ms_stable_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0058_00h33m02s800ms_DETAIL.jpg,,,,,,,,,
CH11-E0059,00:33:10.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0059_00h33m10s200ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0060,00:33:10.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0060_00h33m10s600ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0061,00:33:11.200,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0061_00h33m11s200ms_stable_change.jpg,,,,,,,,,,
CH11-E0062,00:33:14.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0062_00h33m14s600ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0063,00:33:15.000,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0063_00h33m15s000ms_abrupt_change.jpg,,,,,,,,,,
CH11-E0064,00:33:15.800,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0064_00h33m15s800ms_settled.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0064_00h33m15s800ms_DETAIL.jpg,,,,,,,,,
CH11-E0065,00:33:16.800,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0065_00h33m16s800ms_abrupt_change.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0065_00h33m16s800ms_DETAIL.jpg,,,,,,,,,
CH11-E0066,00:33:17.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0066_00h33m17s400ms_settled.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0066_00h33m17s400ms_DETAIL.jpg,,,,,,,,,
CH11-E0067,00:33:18.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0067_00h33m18s600ms_settled.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0067_00h33m18s600ms_DETAIL.jpg,,,,,,,,,
CH11-E0068,00:33:19.600,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0068_00h33m19s600ms_settled.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0068_00h33m19s600ms_DETAIL.jpg,,,,,,,,,
CH11-E0069,00:33:24.800,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0069_00h33m24s800ms_settled.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0069_00h33m24s800ms_DETAIL.jpg,,,,,,,,,
CH11-E0070,00:33:26.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0070_00h33m26s400ms_settled.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0070_00h33m26s400ms_DETAIL.jpg,,,,,,,,,
CH11-E0071,00:33:27.400,references/video-audit/chapters/CH11_agenda_y_turnos/event_frames/CH11-E0071_00h33m27s400ms_settled.jpg,references/video-audit/chapters/CH11_agenda_y_turnos/detail_crops/CH11-E0071_00h33m27s400ms_DETAIL.jpg,,,,,,,,,
