chapter_event_id,timestamp,frame_path,detail_crop_path,screen_or_module,visible_change,controls_or_data,possible_functionality,classification,confidence,current_platform_status,platform_evidence,notes
CH02-E0018,00:02:54.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0018_00h02m54s400ms_abrupt_change.jpg,,Datos del paciente,"Scroll con el selector sanguíneo abierto","Sangre; seguro; contactos",Conservar desplegable,VISIBLE,media,,,"Estado transitorio."
CH02-E0019,00:02:55.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0019_00h02m55s000ms_stable_change.jpg,,Datos del paciente,"Selector abierto sobre Seguro y Contactos","Sangre; Paciente regular",Revisar opciones,VISIBLE,alta,,,"Sin selección confirmada."
CH02-E0020,00:02:55.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0020_00h02m55s400ms_abrupt_change.jpg,,Datos del paciente,"AB- queda resaltado durante scroll","Opciones sanguíneas",Explorar catálogo,VISIBLE,alta,,,"Resaltado no equivale a guardado."
CH02-E0021,00:02:56.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0021_00h02m56s000ms_stable_change.jpg,,Datos del paciente,"B- queda resaltado","Tipo de sangre",Recorrer opción,VISIBLE,alta,,,"El siguiente frame no confirma valor."
CH02-E0022,00:02:57.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0022_00h02m57s200ms_settled.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0022_00h02m57s200ms_DETAIL.jpg,Datos del paciente,"Queda visible el opt-in automático","Checkbox; WhatsApp Botmaker; advertencia",Consentir notificaciones,VISIBLE,alta,,,"Desmarcar evita notificaciones automáticas; no autoriza contenido clínico inseguro."
CH02-E0023,00:02:58.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0023_00h02m58s200ms_settled.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0023_00h02m58s200ms_DETAIL.jpg,Datos del paciente,"Se abre Estado civil","Soltero; Casado; Viudo; Divorciado; Otro",Elegir estado civil,VISIBLE,alta,,,"Campo opcional visualmente."
CH02-E0024,00:03:00.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0024_00h03m00s400ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0024_00h03m00s400ms_DETAIL.jpg,Datos del paciente,"Se abre Nacionalidad","Búsqueda; lista desplazable",Elegir nacionalidad,VISIBLE,alta,,,"No se inventa catálogo exhaustivo."
CH02-E0025,00:03:03.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0025_00h03m03s600ms_motion_progress.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0025_00h03m03s600ms_DETAIL.jpg,Datos del paciente,"Se abre Empresa","Seleccione; Vitae; buscador",Asociar empresa,VISIBLE,alta,,,"Solo una empresa visible."
CH02-E0026,00:03:06.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0026_00h03m06s000ms_motion_progress.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0026_00h03m06s000ms_DETAIL.jpg,Datos del paciente,"Buscador de Empresa recibe foco","Búsqueda; opción Vitae",Buscar empresa,VISIBLE,alta,,,"No confirma selección."
CH02-E0027,00:03:06.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0027_00h03m06s600ms_stable_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0027_00h03m06s600ms_DETAIL.jpg,Datos del paciente,"Empresa vuelve cerrada en Seleccione","Empresa obligatoria",Estado inicial,VISIBLE,alta,,,"No hubo selección final."
CH02-E0028,00:03:20.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0028_00h03m20s200ms_abrupt_change.jpg,,Seguro,"Scroll lleva a Información de seguro","Opt-in; Seguro Paciente regular",Continuar alta,VISIBLE,alta,,,"Paciente regular es valor inicial."
CH02-E0029,00:03:20.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0029_00h03m20s600ms_abrupt_change.jpg,,Seguro,"Seguro y comienzo de Contactos visibles","Seguro obligatorio; contactos",Capturar secciones,VISIBLE,alta,,,"Sin datos ingresados."
CH02-E0030,00:03:21.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0030_00h03m21s200ms_abrupt_change.jpg,,Contactos,"Se ven todos los campos de contacto","Nombre; teléfono; correo; parentesco; rol; país",Registrar contacto,VISIBLE,alta,,,"Campos sin asteriscos."
CH02-E0031,00:03:26.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0031_00h03m26s000ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0031_00h03m26s000ms_DETAIL.jpg,Seguro,"Se abre el selector buscable","Paciente regular; aseguradoras",Elegir seguro,VISIBLE,alta,,,"Catálogo configurable."
CH02-E0032,00:03:30.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0032_00h03m30s400ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0032_00h03m30s400ms_DETAIL.jpg,Seguro,"Primera aseguradora resaltada","Código y razón social",Recorrer catálogo,VISIBLE,alta,,,"Sin selección."
CH02-E0033,00:03:30.800,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0033_00h03m30s800ms_abrupt_change.jpg,,Seguro,"Lista estable en la primera opción","Catálogo",Explorar selector,VISIBLE,alta,,,"Cambio mínimo."
CH02-E0034,00:03:31.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0034_00h03m31s200ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0034_00h03m31s200ms_DETAIL.jpg,Seguro,"Resaltado baja a segunda opción","Catálogo",Recorrer catálogo,VISIBLE,alta,,,"Sin selección."
CH02-E0035,00:03:32.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0035_00h03m32s200ms_stable_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0035_00h03m32s200ms_DETAIL.jpg,Seguro,"La lista se desplaza a opciones intermedias","Scrollbar interno",Navegar lista extensa,VISIBLE,alta,,,"Prueba scroll interno."
CH02-E0036,00:03:32.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0036_00h03m32s600ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0036_00h03m32s600ms_DETAIL.jpg,Seguro,"Se muestran opciones posteriores","Aseguradoras; scrollbar",Explorar catálogo,VISIBLE,alta,,,"No se asume orden contractual."
CH02-E0037,00:03:33.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0037_00h03m33s000ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0037_00h03m33s000ms_DETAIL.jpg,Seguro,"Cambia el resaltado en lista desplazada","Opción distinta",Navegar opciones,VISIBLE,alta,,,"Sin prioridad inferida."
CH02-E0038,00:03:33.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0038_00h03m33s400ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0038_00h03m33s400ms_DETAIL.jpg,Seguro,"La zona del catálogo queda estable","Varias aseguradoras",Inspeccionar catálogo,VISIBLE,alta,,,"Estado estable."
CH02-E0039,00:03:33.800,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0039_00h03m33s800ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0039_00h03m33s800ms_DETAIL.jpg,Seguro,"El scroll avanza a opciones posteriores","Catálogo",Recorrer lista,VISIBLE,alta,,,"Catálogo no cerrado como regla."
CH02-E0040,00:03:34.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0040_00h03m34s200ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0040_00h03m34s200ms_DETAIL.jpg,Seguro,"Aparecen seguros de personas y otras entidades","Opciones heterogéneas",Seleccionar seguro,VISIBLE,alta,,,"Heterogeneidad requiere validar negocio."
CH02-E0041,00:03:34.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0041_00h03m34s600ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0041_00h03m34s600ms_DETAIL.jpg,Seguro,"Resaltado baja a otra aseguradora","Catálogo",Explorar seguro,VISIBLE,alta,,,"Sin selección."
CH02-E0042,00:03:35.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0042_00h03m35s600ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0042_00h03m35s600ms_DETAIL.jpg,Seguro,"Resaltado vuelve a una opción anterior","Catálogo",Navegar opciones,VISIBLE,alta,,,"Secuencia exploratoria."
CH02-E0043,00:03:36.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0043_00h03m36s000ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0043_00h03m36s000ms_DETAIL.jpg,Seguro,"Otra opción queda resaltada","Códigos no consecutivos",Recorrer catálogo,VISIBLE,alta,,,"Orden no tratado como regla."
CH02-E0044,00:03:36.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0044_00h03m36s400ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0044_00h03m36s400ms_DETAIL.jpg,Seguro,"Resaltado regresa a opción previa","Catálogo",Navegar,VISIBLE,alta,,,"Cambio de hover."
CH02-E0045,00:03:37.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0045_00h03m37s000ms_stable_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0045_00h03m37s000ms_DETAIL.jpg,Seguro,"Se resalta un seguro de personas","Catálogo",Explorar alternativa,VISIBLE,alta,,,"Sin selección."
CH02-E0046,00:03:37.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0046_00h03m37s400ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0046_00h03m37s400ms_DETAIL.jpg,Contactos,"Selector cierra y aparece Contactos","Icono +; campos",Continuar formulario,VISIBLE,alta,,,"Seguro vuelve a Paciente regular."
CH02-E0047,00:03:39.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0047_00h03m39s600ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0047_00h03m39s600ms_DETAIL.jpg,Seguro,"Se reabre Seguro","Buscador; primeras opciones",Reintentar selección,VISIBLE,alta,,,"La lista es buscable."
CH02-E0048,00:03:40.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0048_00h03m40s400ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0048_00h03m40s400ms_DETAIL.jpg,Seguro,"Primera opción resaltada","Catálogo",Navegar,VISIBLE,alta,,,"Sin selección."
CH02-E0049,00:03:41.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0049_00h03m41s000ms_stable_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0049_00h03m41s000ms_DETAIL.jpg,Seguro,"Segunda opción resaltada","Catálogo",Navegar,VISIBLE,alta,,,"Hover."
CH02-E0050,00:03:41.800,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0050_00h03m41s800ms_abrupt_change.jpg,,Seguro,"Lista se reubica con scroll de página","Seguro; datos personales",Mantener selector,VISIBLE,media,,,"Estado transitorio."
CH02-E0051,00:03:42.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0051_00h03m42s400ms_abrupt_change.jpg,,Seguro,"Desplegable superpuesto al bloque personal","Buscador; catálogo",Interactuar catálogo,VISIBLE,alta,,,"Sin cambio de valor."
CH02-E0052,00:03:43.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0052_00h03m43s000ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0052_00h03m43s000ms_DETAIL.jpg,Seguro,"Primera opción resaltada otra vez","Catálogo",Explorar,VISIBLE,alta,,,"Sin selección."
CH02-E0053,00:03:43.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0053_00h03m43s600ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0053_00h03m43s600ms_DETAIL.jpg,Seguro,"Resaltado pasa a segunda opción","Catálogo",Explorar,VISIBLE,alta,,,"Sin selección."
CH02-E0054,00:03:44.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0054_00h03m44s400ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0054_00h03m44s400ms_DETAIL.jpg,Seguro,"Resaltado pasa a tercera opción","Catálogo",Explorar,VISIBLE,alta,,,"Sin selección."
CH02-E0055,00:03:44.800,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0055_00h03m44s800ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0055_00h03m44s800ms_DETAIL.jpg,Seguro,"Resaltado vuelve a segunda opción","Catálogo",Explorar,VISIBLE,alta,,,"Sin selección."
CH02-E0056,00:03:45.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0056_00h03m45s200ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0056_00h03m45s200ms_DETAIL.jpg,Seguro,"Resaltado vuelve a primera opción","Catálogo",Explorar,VISIBLE,alta,,,"Sin selección."
CH02-E0057,00:03:46.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0057_00h03m46s000ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0057_00h03m46s000ms_DETAIL.jpg,Seguro,"Se escribe m en búsqueda","Filtro textual",Filtrar aseguradoras,VISIBLE,alta,,,"Respuesta incremental."
CH02-E0058,00:03:46.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0058_00h03m46s600ms_stable_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0058_00h03m46s600ms_DETAIL.jpg,Seguro,"Consulta ma muestra aseguradora y entradas con apariencia de persona","Resultados heterogéneos",Buscar seguros,VISIBLE,alta,,,"Posible contaminación del catálogo; no se copian nombres."
CH02-E0059,00:03:48.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0059_00h03m48s200ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0059_00h03m48s200ms_DETAIL.jpg,Seguro,"Se resalta entrada con apariencia de persona","Resultado anómalo",Explorar filtro,VISIBLE,alta,,,"Anomalía y pregunta abierta."
CH02-E0060,00:03:48.800,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0060_00h03m48s800ms_stable_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0060_00h03m48s800ms_DETAIL.jpg,Seguro,"Resaltado vuelve a aseguradora coincidente","Resultado de aseguradora",Seleccionar seguro,VISIBLE,alta,,,"El siguiente evento confirma selección."
CH02-E0061,00:03:49.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0061_00h03m49s200ms_abrupt_change.jpg,,Seguro,"Se selecciona una aseguradora y se cierra el catálogo","Seguro elegido",Condicionar datos de cobertura,VISIBLE,alta,,,"La selección abre inmediatamente la decisión de titularidad."
CH02-E0062,00:03:49.800,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0062_00h03m49s800ms_stable_change.jpg,,Seguro,"Modal pregunta si el paciente es el asegurado titular","No; Sí",Definir titularidad,VISIBLE,alta,,,"Ambas respuestas son visibles; el video solo desarrolla Sí."
CH02-E0063,00:03:53.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0063_00h03m53s000ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0063_00h03m53s000ms_DETAIL.jpg,Seguro,"Se acciona Sí en el modal de titularidad","Confirmación Sí",Usar paciente como titular,VISIBLE,alta,,,"No se observa la rama No."
CH02-E0064,00:03:53.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0064_00h03m53s600ms_stable_change.jpg,,Seguro,"Aparecen campos adicionales de cobertura","Póliza; certificado/unidad; datos del asegurado; fecha efectiva",Capturar cobertura,VISIBLE,alta,,,"La sección condicional queda desplegada después de elegir Sí."
CH02-E0065,00:04:09.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0065_00h04m09s600ms_abrupt_change.jpg,,Seguro,"Desplazamiento muestra el final de cobertura y el inicio de contactos","Fecha efectiva; Agregar; Contactos",Agregar cobertura y continuar,VISIBLE,alta,,,"No se pulsa Agregar."
CH02-E0066,00:04:10.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0066_00h04m10s000ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0066_00h04m10s000ms_DETAIL.jpg,Seguro y contactos,"Vista estable de campos de cobertura y contacto","Campos requeridos con asterisco; Agregar; datos de contacto",Gestionar cobertura y contactos,VISIBLE,alta,,,"Póliza y cuatro datos del asegurado tienen asterisco; certificado y fecha efectiva no."
CH02-E0067,00:04:10.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0067_00h04m10s400ms_abrupt_change.jpg,,Contactos,"El formulario se desplaza hacia la sección de contactos","Parentesco; rol; país de residencia",Capturar contacto,VISIBLE,alta,,,"Los campos no muestran asterisco en la evidencia."
CH02-E0068,00:04:11.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0068_00h04m11s000ms_stable_change.jpg,,Contactos,"Se mantiene visible el bloque de contactos vacío","Nombre; teléfono; correo; parentesco; rol; país",Registrar contacto asociado,VISIBLE,alta,,,"No se introduce ni guarda un contacto."
CH02-E0069,00:04:17.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0069_00h04m17s600ms_abrupt_change.jpg,,Dirección,"Desplazamiento llega al bloque Dirección","Encabezado Dirección",Capturar domicilio,VISIBLE,alta,,,"Precede a controles de enlace y mapa."
CH02-E0070,00:04:18.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0070_00h04m18s000ms_abrupt_change.jpg,,Dirección,"Se revelan acciones para importar y limpiar ubicación","Pegar enlace; información; Limpiar",Gestionar ubicación desde enlace,VISIBLE,alta,,,"No se ejecutan estas acciones."
CH02-E0071,00:04:19.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0071_00h04m19s600ms_abrupt_change.jpg,,Dirección,"Se ven Dirección y Comentarios relevantes marcados como obligatorios","Dirección*; Comentarios relevantes*; Ubicación geográfica",Capturar dirección y referencias,VISIBLE,alta,,,"Los asteriscos son evidencia visual de obligatoriedad; no se demuestra validación."
CH02-E0072,00:04:20.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0072_00h04m20s000ms_abrupt_change.jpg,,Dirección,"El mapa embebido entra en la vista","Mapa; ubicación geográfica",Seleccionar coordenadas,VISIBLE,alta,,,"La ubicación no se modifica en este evento."
